challenge_id,user_id,team_id,id,ip,provided,type,date
76,25,,679,605957,d,correct,2019-11-20 17:33:21
15,17,,680,875427,Jvd,correct,2019-11-20 17:33:44
2,26,,681,875427,QmFz,correct,2019-11-20 17:36:00
3,26,,682,875427,ZTY0,correct,2019-11-20 17:36:59
37,26,,683,875427,a,correct,2019-11-20 17:37:51
31,31,,686,875427,a,correct,2019-11-20 17:38:35
4,26,,687,875427,RW5j,correct,2019-11-20 17:40:07
7,22,,688,875427,05vdEV,correct,2019-11-20 17:40:18
5,26,,691,875427,b2Rp,correct,2019-11-20 17:41:23
31,32,,692,875427,a,correct,2019-11-20 17:41:47
32,32,,693,875427,d,correct,2019-11-20 17:42:13
1,31,,694,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 17:42:18
7,28,,695,875427,05vdEV,correct,2019-11-20 17:42:21
34,32,,696,875427,d,correct,2019-11-20 17:42:26
35,32,,697,875427,d,correct,2019-11-20 17:42:43
36,32,,698,875427,d,correct,2019-11-20 17:42:52
8,22,,699,875427,uY3J5c,correct,2019-11-20 17:42:58
37,32,,700,875427,a,correct,2019-11-20 17:43:01
7,26,,701,875427,05vdEV,correct,2019-11-20 17:43:03
38,32,,702,875427,c,correct,2019-11-20 17:43:18
25,4,,703,384520,8A2FC22D-2260-4BC8-889C-B5A668DEC855,correct,2019-11-20 17:43:37
39,32,,704,875427,b,correct,2019-11-20 17:43:59
6,26,,705,875427,bmdJc,correct,2019-11-20 17:44:31
40,32,,706,875427,a,correct,2019-11-20 17:44:32
12,28,,707,875427,RXa,correct,2019-11-20 17:44:36
41,32,,708,875427,c,correct,2019-11-20 17:45:06
10,22,,709,875427,b25,correct,2019-11-20 17:45:22
42,32,,710,875427,false,correct,2019-11-20 17:45:40
8,26,,711,875427,uY3J5c,correct,2019-11-20 17:45:54
43,32,,712,875427,false,correct,2019-11-20 17:46:27
13,28,,713,875427,Wxs,correct,2019-11-20 17:46:45
44,32,,714,875427,false,correct,2019-11-20 17:46:45
7,17,,715,875427,05vdEV,correct,2019-11-20 17:47:00
10,26,,716,875427,b25,correct,2019-11-20 17:47:48
45,32,,717,875427,true,correct,2019-11-20 17:47:50
46,32,,718,875427,false,correct,2019-11-20 17:47:59
47,32,,719,875427,true,correct,2019-11-20 17:48:06
48,32,,720,875427,false,correct,2019-11-20 17:48:13
49,32,,721,875427,false,correct,2019-11-20 17:48:21
7,11,,722,510928,05vdEV,correct,2019-11-20 17:48:27
50,32,,723,875427,false,correct,2019-11-20 17:48:30
12,11,,724,510928,RXa,correct,2019-11-20 17:49:03
51,32,,725,875427,true,correct,2019-11-20 17:49:05
58,32,,726,875427,a,correct,2019-11-20 17:49:16
15,11,,727,510928,Jvd,correct,2019-11-20 17:49:17
11,22,,728,875427,Bbm,correct,2019-11-20 17:49:18
59,32,,729,875427,false,correct,2019-11-20 17:49:23
8,11,,730,510928,uY3J5c,correct,2019-11-20 17:49:32
60,32,,731,875427,d,correct,2019-11-20 17:49:49
61,32,,732,875427,a,correct,2019-11-20 17:50:36
62,32,,733,875427,d,correct,2019-11-20 17:50:44
63,32,,734,875427,c,correct,2019-11-20 17:50:52
64,32,,735,875427,a,correct,2019-11-20 17:51:21
11,26,,736,875427,Bbm,correct,2019-11-20 17:51:53
65,32,,737,875427,b,correct,2019-11-20 17:52:03
10,17,,738,875427,b25,correct,2019-11-20 17:52:25
1,33,,739,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 17:52:26
66,32,,740,875427,a,correct,2019-11-20 17:52:38
67,32,,741,875427,c,correct,2019-11-20 17:52:46
68,32,,742,875427,c,correct,2019-11-20 17:52:59
69,32,,743,875427,c,correct,2019-11-20 17:53:07
70,32,,744,875427,b,correct,2019-11-20 17:53:14
71,32,,745,875427,a,correct,2019-11-20 17:53:22
75,32,,746,875427,a,correct,2019-11-20 17:53:31
9,26,,747,875427,HRp,correct,2019-11-20 17:53:34
76,32,,750,875427,d,correct,2019-11-20 17:53:54
31,34,,753,208011,a,correct,2019-11-20 17:54:05
34,33,,756,875427,d,correct,2019-11-20 17:54:32
32,34,,757,208011,d,correct,2019-11-20 17:54:33
26,25,,758,605957,B3A0199B-8ECB-4494-AAC6-6F2E6FEB4AB5,correct,2019-11-20 17:54:35
33,32,,760,875427,c,correct,2019-11-20 17:54:41
32,33,,761,875427,d,correct,2019-11-20 17:54:50
54,32,,762,875427,false,correct,2019-11-20 17:54:59
31,33,,764,875427,a,correct,2019-11-20 17:55:08
57,32,,765,875427,true,correct,2019-11-20 17:55:08
27,25,,767,605957,B3221847-14FE-4876-BADA-D780D8E70EA8,correct,2019-11-20 17:55:19
73,32,,768,875427,c,correct,2019-11-20 17:55:22
20,26,,770,875427,aW9u,correct,2019-11-20 17:55:30
52,32,,772,875427,d,correct,2019-11-20 17:55:38
15,28,,773,875427,Jvd,correct,2019-11-20 17:55:39
35,33,,776,875427,d,correct,2019-11-20 17:55:55
53,32,,777,875427,b,correct,2019-11-20 17:56:05
55,32,,778,875427,c,correct,2019-11-20 17:56:19
13,11,,779,825501,Wxs,correct,2019-11-20 17:56:26
19,26,,781,875427,bWF0,correct,2019-11-20 17:56:27
36,33,,783,875427,d,correct,2019-11-20 17:56:39
56,32,,786,875427,b,correct,2019-11-20 17:57:05
31,35,,787,875427,a,correct,2019-11-20 17:57:09
16,28,,788,875427,GVj,correct,2019-11-20 17:57:09
37,33,,790,875427,a,correct,2019-11-20 17:57:23
72,32,,791,875427,c,correct,2019-11-20 17:57:24
38,33,,793,875427,c,correct,2019-11-20 17:57:44
74,32,,794,875427,e,correct,2019-11-20 17:57:49
32,35,,795,875427,d,correct,2019-11-20 17:57:50
39,33,,796,875427,b,correct,2019-11-20 17:57:56
40,33,,797,875427,a,correct,2019-11-20 17:58:16
41,33,,799,875427,c,correct,2019-11-20 17:59:21
1,32,,800,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 17:59:24
18,22,,801,875427,Zm9y,correct,2019-11-20 17:59:56
42,33,,802,875427,false,correct,2019-11-20 18:00:33
16,11,,803,973292,GVj,correct,2019-11-20 18:00:40
43,33,,804,875427,false,correct,2019-11-20 18:01:05
13,26,,805,875427,Wxs,correct,2019-11-20 18:01:07
38,26,,806,875427,c,correct,2019-11-20 18:01:41
1,36,,807,208011,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:02:15
44,33,,808,875427,false,correct,2019-11-20 18:02:58
12,26,,809,875427,RXa,correct,2019-11-20 18:03:13
45,33,,810,875427,true,correct,2019-11-20 18:03:34
1,35,,811,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:03:37
12,22,,812,875427,RXa,correct,2019-11-20 18:03:49
46,33,,813,875427,false,correct,2019-11-20 18:04:13
40,26,,814,875427,a,correct,2019-11-20 18:04:17
8,28,,815,875427,uY3J5c,correct,2019-11-20 18:04:29
41,26,,817,875427,c,correct,2019-11-20 18:05:36
10,28,,818,875427,b25,correct,2019-11-20 18:08:15
42,37,,819,875427,False,correct,2019-11-20 18:08:51
43,37,,820,875427,False,correct,2019-11-20 18:09:11
14,22,,821,875427,Tm90UH,correct,2019-11-20 18:09:20
14,26,,822,875427,Tm90UH,correct,2019-11-20 18:09:21
21,11,,823,973292,22211904-DDF5-4D0A-8A76-F73BCAF3D897,correct,2019-11-20 18:10:21
15,26,,824,875427,Jvd,correct,2019-11-20 18:10:25
44,37,,825,875427,false,correct,2019-11-20 18:10:42
13,22,,827,875427,Wxs,correct,2019-11-20 18:12:40
16,26,,828,875427,GVj,correct,2019-11-20 18:12:40
46,37,,829,875427,false,correct,2019-11-20 18:12:48
47,37,,830,875427,true,correct,2019-11-20 18:13:09
48,37,,831,875427,false,correct,2019-11-20 18:13:23
15,32,,832,875427,Jvd,correct,2019-11-20 18:13:57
33,34,,834,208011,c,correct,2019-11-20 18:14:08
18,32,,835,875427,Zm9y,correct,2019-11-20 18:14:33
1,37,,836,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:14:39
49,37,,837,875427,False,correct,2019-11-20 18:14:55
50,37,,838,875427,FALSE,correct,2019-11-20 18:15:16
58,37,,840,875427,A,correct,2019-11-20 18:15:36
12,32,,841,875427,RXa,correct,2019-11-20 18:15:41
59,37,,842,875427,false,correct,2019-11-20 18:15:44
1,38,,843,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:15:46
60,37,,844,875427,d,correct,2019-11-20 18:15:53
61,37,,845,875427,a,correct,2019-11-20 18:16:02
62,37,,846,875427,d,correct,2019-11-20 18:16:11
63,37,,847,875427,c,correct,2019-11-20 18:16:40
17,26,,848,875427,dElu,correct,2019-11-20 18:16:43
64,37,,849,875427,a,correct,2019-11-20 18:17:24
65,37,,850,875427,b,correct,2019-11-20 18:17:35
66,37,,853,875427,a,correct,2019-11-20 18:17:59
14,32,,854,875427,Tm90UH,correct,2019-11-20 18:18:06
67,37,,855,875427,c,correct,2019-11-20 18:18:27
17,22,,856,875427,dElu,correct,2019-11-20 18:19:13
21,35,,858,875427,22211904-DDF5-4D0A-8A76-F73BCAF3D897,correct,2019-11-20 18:19:16
76,11,,859,510928,d,correct,2019-11-20 18:19:20
75,11,,860,510928,a,correct,2019-11-20 18:20:05
31,38,,861,875427,a,correct,2019-11-20 18:20:21
67,11,,862,510928,c,correct,2019-11-20 18:21:20
7,37,,863,875427,05vdEV,correct,2019-11-20 18:21:33
32,38,,864,875427,d,correct,2019-11-20 18:21:35
68,11,,865,510928,c,correct,2019-11-20 18:21:41
11,32,,866,875427,Bbm,correct,2019-11-20 18:21:42
52,26,,867,875427,d,correct,2019-11-20 18:21:44
69,11,,868,510928,c,correct,2019-11-20 18:21:51
65,11,,869,510928,b,correct,2019-11-20 18:22:11
53,26,,871,875427,b,correct,2019-11-20 18:22:51
19,32,,873,875427,bWF0,correct,2019-11-20 18:22:53
9,22,,875,875427,HRp,correct,2019-11-20 18:23:18
1,40,,877,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:23:18
74,26,,878,875427,e,correct,2019-11-20 18:23:29
10,37,,879,875427,b25,correct,2019-11-20 18:23:31
70,11,,880,510928,b,correct,2019-11-20 18:23:37
72,26,,881,875427,c,correct,2019-11-20 18:23:46
63,11,,882,510928,c,correct,2019-11-20 18:23:53
5,32,,883,875427,b2Rp,correct,2019-11-20 18:23:54
64,11,,884,510928,a,correct,2019-11-20 18:24:12
73,26,,885,875427,c,correct,2019-11-20 18:24:12
59,11,,886,510928,false,correct,2019-11-20 18:24:23
11,37,,887,875427,Bbm,correct,2019-11-20 18:24:50
57,26,,888,875427,true,correct,2019-11-20 18:24:52
1,41,,889,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:24:52
55,26,,890,875427,c,correct,2019-11-20 18:26:03
13,32,,891,875427,Wxs,correct,2019-11-20 18:26:03
19,22,,892,875427,bWF0,correct,2019-11-20 18:27:11
56,26,,895,875427,b,correct,2019-11-20 18:28:42
5,22,,896,875427,b2Rp,correct,2019-11-20 18:29:39
19,36,,898,875427,bWF0,correct,2019-11-20 18:30:20
17,32,,899,875427,dElu,correct,2019-11-20 18:30:24
4,22,,900,875427,RW5j,correct,2019-11-20 18:30:58
8,32,,901,875427,uY3J5c,correct,2019-11-20 18:31:49
6,22,,902,875427,bmdJc,correct,2019-11-20 18:33:25
33,38,,906,875427,c,correct,2019-11-20 18:36:04
2,22,,907,875427,QmFz,correct,2019-11-20 18:36:09
3,22,,909,875427,ZTY0,correct,2019-11-20 18:36:45
1,42,,912,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:37:23
3,37,,913,875427,ZTY0,correct,2019-11-20 18:37:47
16,32,,915,875427,GVj,correct,2019-11-20 18:38:33
28,4,,916,510928,D1194F46-B4E5-4E01-8FD6-E35BC3A7ABA4,correct,2019-11-20 18:38:45
4,37,,917,875427,RW5j,correct,2019-11-20 18:38:47
34,38,,918,875427,d,correct,2019-11-20 18:38:56
15,22,,919,875427,Jvd,correct,2019-11-20 18:38:59
10,32,,921,875427,b25,correct,2019-11-20 18:39:25
31,43,,922,875427,a,correct,2019-11-20 18:39:37
40,38,,923,875427,a,correct,2019-11-20 18:39:38
2,37,,924,875427,QmFz,correct,2019-11-20 18:40:03
32,43,,926,875427,d,correct,2019-11-20 18:40:06
5,37,,927,875427,b2Rp,correct,2019-11-20 18:40:20
15,42,,928,875427,Jvd,correct,2019-11-20 18:40:22
41,38,,930,875427,c,correct,2019-11-20 18:40:51
33,43,,932,875427,c,correct,2019-11-20 18:41:00
16,22,,937,875427,GVj,correct,2019-11-20 18:42:46
2,31,,939,875427,QmFz,correct,2019-11-20 18:42:46
52,38,,940,875427,d,correct,2019-11-20 18:42:53
6,32,,941,875427,bmdJc,correct,2019-11-20 18:43:00
3,31,,942,875427,ZTY0,correct,2019-11-20 18:43:12
35,43,,943,875427,d,correct,2019-11-20 18:43:21
53,38,,945,875427,b,correct,2019-11-20 18:43:59
36,43,,946,875427,d,correct,2019-11-20 18:44:16
2,36,,947,875427,QmFz,correct,2019-11-20 18:45:45
4,31,,949,875427,RW5j,correct,2019-11-20 18:45:52
68,37,,953,875427,c,correct,2019-11-20 18:46:20
5,31,,954,875427,b2Rp,correct,2019-11-20 18:46:31
4,36,,955,875427,RW5j,correct,2019-11-20 18:47:04
8,37,,956,875427,uY3J5c,correct,2019-11-20 18:47:37
1,43,,957,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:47:57
7,31,,958,875427,05vdEV,correct,2019-11-20 18:48:42
38,43,,959,875427,c,correct,2019-11-20 18:49:00
20,32,,960,875427,aW9u,correct,2019-11-20 18:49:08
13,36,,961,875427,Wxs,correct,2019-11-20 18:49:16
39,43,,962,875427,b,correct,2019-11-20 18:49:34
10,36,,963,875427,b25,correct,2019-11-20 18:49:51
6,37,,965,875427,bmdJc,correct,2019-11-20 18:50:17
40,43,,966,875427,a,correct,2019-11-20 18:50:17
7,32,,967,875427,05vdEV,correct,2019-11-20 18:50:25
41,43,,969,875427,c,correct,2019-11-20 18:50:59
42,43,,970,875427,false,correct,2019-11-20 18:51:22
15,36,,971,875427,Jvd,correct,2019-11-20 18:51:34
43,43,,972,875427,false,correct,2019-11-20 18:51:40
44,43,,973,875427,false,correct,2019-11-20 18:51:49
6,31,,974,875427,bmdJc,correct,2019-11-20 18:51:56
45,43,,975,875427,true,correct,2019-11-20 18:52:01
8,31,,976,875427,uY3J5c,correct,2019-11-20 18:52:05
46,43,,977,875427,false,correct,2019-11-20 18:52:12
47,43,,978,875427,true,correct,2019-11-20 18:52:27
4,32,,979,875427,RW5j,correct,2019-11-20 18:52:35
48,43,,980,875427,false,correct,2019-11-20 18:52:39
3,32,,981,875427,ZTY0,correct,2019-11-20 18:52:49
49,43,,982,875427,false,correct,2019-11-20 18:52:50
50,43,,983,875427,false,correct,2019-11-20 18:52:59
51,43,,984,875427,true,correct,2019-11-20 18:53:18
13,37,,985,875427,Wxs,correct,2019-11-20 18:53:22
1,44,,987,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 18:53:43
52,43,,988,875427,d,correct,2019-11-20 18:53:45
10,31,,989,875427,b25,correct,2019-11-20 18:54:01
53,43,,991,875427,b,correct,2019-11-20 18:54:26
16,36,,993,875427,GVj,correct,2019-11-20 18:54:50
55,43,,995,875427,c,correct,2019-11-20 18:55:15
31,44,,996,875427,a,correct,2019-11-20 18:55:18
11,31,,997,875427,Bbm,correct,2019-11-20 18:55:33
2,32,,998,875427,QmFz,correct,2019-11-20 18:55:37
32,44,,999,875427,d,correct,2019-11-20 18:56:01
12,36,,1001,875427,RXa,correct,2019-11-20 18:56:04
56,43,,1002,875427,b,correct,2019-11-20 18:56:06
57,43,,1003,875427,true,correct,2019-11-20 18:56:32
33,44,,1004,875427,c,correct,2019-11-20 18:56:41
58,43,,1005,875427,a,correct,2019-11-20 18:56:49
59,43,,1006,875427,false,correct,2019-11-20 18:56:59
60,43,,1007,875427,d,correct,2019-11-20 18:57:10
61,43,,1008,875427,a,correct,2019-11-20 18:57:25
13,31,,1009,875427,Wxs,correct,2019-11-20 18:57:26
62,43,,1011,875427,d,correct,2019-11-20 18:57:36
63,43,,1014,875427,c,correct,2019-11-20 18:57:59
9,32,,1015,875427,HRp,correct,2019-11-20 18:58:12
64,43,,1016,875427,a,correct,2019-11-20 18:58:13
7,36,,1017,875427,05vdEV,correct,2019-11-20 18:58:27
65,43,,1018,875427,b,correct,2019-11-20 18:58:30
66,43,,1021,875427,a,correct,2019-11-20 18:58:51
67,43,,1022,875427,c,correct,2019-11-20 18:59:04
68,43,,1025,875427,c,correct,2019-11-20 18:59:34
69,43,,1027,875427,c,correct,2019-11-20 18:59:50
70,43,,1028,875427,b,correct,2019-11-20 19:00:02
71,43,,1030,875427,a,correct,2019-11-20 19:00:12
36,44,,1031,875427,d,correct,2019-11-20 19:00:30
12,31,,1032,875427,RXa,correct,2019-11-20 19:00:33
72,43,,1033,875427,c,correct,2019-11-20 19:00:34
1,46,,1038,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:01:12
73,43,,1039,875427,c,correct,2019-11-20 19:01:12
37,44,,1040,875427,a,correct,2019-11-20 19:01:36
17,36,,1041,875427,dElu,correct,2019-11-20 19:01:38
3,36,,1042,875427,ZTY0,correct,2019-11-20 19:01:54
74,43,,1043,875427,e,correct,2019-11-20 19:02:02
38,44,,1045,875427,c,correct,2019-11-20 19:02:12
75,43,,1046,875427,a,correct,2019-11-20 19:02:14
76,43,,1048,875427,d,correct,2019-11-20 19:02:25
39,44,,1049,875427,b,correct,2019-11-20 19:02:53
31,46,,1051,875427,a,correct,2019-11-20 19:03:06
32,46,,1053,875427,d,correct,2019-11-20 19:03:32
40,44,,1054,875427,a,correct,2019-11-20 19:03:33
6,36,,1055,875427,bmdJc,correct,2019-11-20 19:03:39
41,44,,1057,875427,c,correct,2019-11-20 19:04:26
33,46,,1059,875427,c,correct,2019-11-20 19:04:40
42,44,,1060,875427,false,correct,2019-11-20 19:04:47
43,44,,1061,875427,false,correct,2019-11-20 19:05:02
34,46,,1062,875427,d,correct,2019-11-20 19:05:09
44,44,,1063,875427,false,correct,2019-11-20 19:05:13
45,44,,1064,875427,true,correct,2019-11-20 19:05:41
15,37,,1065,875427,Jvd,correct,2019-11-20 19:06:08
8,36,,1067,875427,uY3J5c,correct,2019-11-20 19:06:14
78,22,,1068,973292,2FA,correct,2019-11-20 19:06:23
46,44,,1069,875427,false,correct,2019-11-20 19:06:23
1,47,,1070,102080,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:06:23
35,46,,1071,875427,d,correct,2019-11-20 19:06:31
5,36,,1073,875427,b2Rp,correct,2019-11-20 19:06:36
31,50,,1075,875427,a,correct,2019-11-20 19:06:49
48,44,,1076,875427,false,correct,2019-11-20 19:06:50
36,46,,1077,875427,d,correct,2019-11-20 19:06:56
32,50,,1079,875427,d,correct,2019-11-20 19:07:11
1,49,,1080,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:07:20
37,46,,1083,875427,a,correct,2019-11-20 19:07:48
16,37,,1088,875427,GVj,correct,2019-11-20 19:08:08
31,47,,1090,102080,a,correct,2019-11-20 19:08:21
11,36,,1091,875427,Bbm,correct,2019-11-20 19:08:22
31,49,,1092,875427,a,correct,2019-11-20 19:08:26
52,44,,1094,875427,d,correct,2019-11-20 19:08:35
38,46,,1095,875427,c,correct,2019-11-20 19:08:39
79,22,,1096,338255,OWASP,correct,2019-11-20 19:08:49
32,49,,1097,875427,d,correct,2019-11-20 19:08:51
39,46,,1098,875427,b,correct,2019-11-20 19:09:01
32,47,,1099,102080,d,correct,2019-11-20 19:09:28
40,46,,1100,875427,a,correct,2019-11-20 19:09:32
1,50,,1102,875427,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:09:37
33,47,,1106,102080,c,correct,2019-11-20 19:10:10
34,50,,1108,875427,d,correct,2019-11-20 19:10:23
54,44,,1109,875427,false,correct,2019-11-20 19:10:26
41,46,,1110,875427,c,correct,2019-11-20 19:10:38
35,50,,1112,875427,d,correct,2019-11-20 19:10:56
55,44,,1114,875427,c,correct,2019-11-20 19:11:12
42,46,,1115,875427,false,correct,2019-11-20 19:11:12
36,50,,1116,875427,d,correct,2019-11-20 19:11:23
14,36,,1117,875427,Tm90UH,correct,2019-11-20 19:11:43
43,46,,1118,875427,false,correct,2019-11-20 19:12:15
44,46,,1121,875427,false,correct,2019-11-20 19:12:47
37,50,,1122,875427,a,correct,2019-11-20 19:12:57
20,36,,1123,875427,aW9u,correct,2019-11-20 19:13:20
45,46,,1124,875427,true,correct,2019-11-20 19:13:20
38,50,,1127,875427,c,correct,2019-11-20 19:13:34
46,46,,1128,875427,false,correct,2019-11-20 19:13:35
56,44,,1129,875427,b,correct,2019-11-20 19:13:54
44,49,,1130,875427,False,correct,2019-11-20 19:13:54
39,50,,1131,875427,b,correct,2019-11-20 19:13:54
45,49,,1137,875427,True,correct,2019-11-20 19:14:26
57,44,,1138,875427,true,correct,2019-11-20 19:14:27
69,37,,1139,875427,c,correct,2019-11-20 19:14:30
9,36,,1141,875427,HRp,correct,2019-11-20 19:15:02
48,46,,1142,875427,false,correct,2019-11-20 19:15:41
58,44,,1143,875427,a,correct,2019-11-20 19:15:43
59,44,,1146,875427,false,correct,2019-11-20 19:16:17
70,37,,1147,875427,b,correct,2019-11-20 19:16:28
71,37,,1149,875427,a,correct,2019-11-20 19:16:43
75,37,,1150,875427,a,correct,2019-11-20 19:16:54
76,37,,1153,875427,d,correct,2019-11-20 19:17:06
60,44,,1154,875427,d,correct,2019-11-20 19:17:16
33,49,,1155,875427,c,correct,2019-11-20 19:17:16
41,50,,1158,875427,c,correct,2019-11-20 19:17:28
61,44,,1159,875427,a,correct,2019-11-20 19:17:33
42,50,,1161,875427,false,correct,2019-11-20 19:17:42
62,44,,1162,875427,d,correct,2019-11-20 19:17:45
34,49,,1164,875427,d,correct,2019-11-20 19:17:47
43,50,,1165,875427,false,correct,2019-11-20 19:17:50
63,44,,1166,875427,c,correct,2019-11-20 19:17:59
44,50,,1167,875427,false,correct,2019-11-20 19:18:01
45,50,,1168,875427,true,correct,2019-11-20 19:18:10
64,44,,1169,875427,a,correct,2019-11-20 19:18:26
35,49,,1170,875427,d,correct,2019-11-20 19:18:27
46,50,,1173,875427,false,correct,2019-11-20 19:18:44
53,46,,1174,875427,b,correct,2019-11-20 19:18:52
47,50,,1175,875427,true,correct,2019-11-20 19:18:54
48,50,,1176,875427,false,correct,2019-11-20 19:19:03
36,49,,1177,875427,d,correct,2019-11-20 19:19:13
65,44,,1179,875427,b,correct,2019-11-20 19:19:40
1,51,,1180,372784,C9C4AB3D-A17F-4EA7-A4E9-98B861C1F4F9,correct,2019-11-20 19:19:40
50,50,,1183,875427,false,correct,2019-11-20 19:19:55
14,31,,1186,875427,Tm90UH,correct,2019-11-20 19:20:17
18,37,,1189,875427,Zm9y,correct,2019-11-20 19:20:29
66,44,,1190,875427,a,correct,2019-11-20 19:20:35
55,46,,1197,875427,c,correct,2019-11-20 19:20:53
51,50,,1198,875427,true,correct,2019-11-20 19:20:53
67,44,,1199,875427,c,correct,2019-11-20 19:20:59
15,31,,1202,875427,Jvd,correct,2019-11-20 19:21:06
52,50,,1203,875427,d,correct,2019-11-20 19:21:10
68,44,,1205,875427,c,correct,2019-11-20 19:21:21
38,49,,1206,875427,c,correct,2019-11-20 19:21:22
72,46,,1207,875427,c,correct,2019-11-20 19:21:27
37,51,,1209,372784,A,correct,2019-11-20 19:21:28
69,44,,1210,875427,c,correct,2019-11-20 19:21:33
19,37,,1211,875427,bWF0,correct,2019-11-20 19:21:37
39,49,,1212,875427,b,correct,2019-11-20 19:21:38
70,44,,1213,875427,b,correct,2019-11-20 19:21:43
71,44,,1216,875427,a,correct,2019-11-20 19:21:54
40,49,,1218,875427,a,correct,2019-11-20 19:21:59
72,44,,1220,875427,c,correct,2019-11-20 19:22:13
74,46,,1222,875427,e,correct,2019-11-20 19:22:16
54,50,,1224,875427,false,correct,2019-11-20 19:22:21
53,51,,1225,372784,B,correct,2019-11-20 19:22:22
55,50,,1230,875427,c,correct,2019-11-20 19:22:44
41,49,,1233,875427,c,correct,2019-11-20 19:22:51
42,49,,1238,875427,False,correct,2019-11-20 19:23:07
68,51,,1239,372784,C,correct,2019-11-20 19:23:08
56,50,,1240,875427,b,correct,2019-11-20 19:23:15
43,49,,1242,875427,False,correct,2019-11-20 19:23:26
74,44,,1243,875427,e,correct,2019-11-20 19:23:33
60,51,,1244,372784,D,correct,2019-11-20 19:23:33
54,46,,1246,875427,false,correct,2019-11-20 19:23:34
46,49,,1247,875427,False,correct,2019-11-20 19:23:45
18,36,,1248,875427,Zm9y,correct,2019-11-20 19:23:49
58,50,,1249,875427,a,correct,2019-11-20 19:23:55
59,50,,1250,875427,false,correct,2019-11-20 19:24:03
75,44,,1251,875427,a,correct,2019-11-20 19:24:05
47,49,,1254,875427,True,correct,2019-11-20 19:24:23
76,44,,1255,875427,d,correct,2019-11-20 19:24:31
48,49,,1256,875427,False,correct,2019-11-20 19:24:35
60,50,,1257,875427,d,correct,2019-11-20 19:24:35
61,50,,1258,875427,a,correct,2019-11-20 19:24:49
62,50,,1259,875427,d,correct,2019-11-20 19:24:59
50,49,,1260,875427,False,correct,2019-11-20 19:25:01
63,50,,1261,875427,c,correct,2019-11-20 19:25:14
64,50,,1262,875427,a,correct,2019-11-20 19:25:28
51,49,,1263,875427,True,correct,2019-11-20 19:25:29
65,50,,1264,875427,b,correct,2019-11-20 19:25:50
23,36,,1267,875427,DF7D012B-9083-48BF-B240-280EED12B6A6,correct,2019-11-20 19:26:11
66,50,,1269,875427,a,correct,2019-11-20 19:26:13
67,50,,1270,875427,c,correct,2019-11-20 19:26:26
68,50,,1273,875427,c,correct,2019-11-20 19:26:57
53,49,,1274,875427,b,correct,2019-11-20 19:27:21
9,37,,1275,875427,HRp,correct,2019-11-20 19:27:21
69,50,,1276,875427,c,correct,2019-11-20 19:27:37
54,49,,1277,875427,False,correct,2019-11-20 19:28:00
24,36,,1278,875427,AF296717-1AA3-450C-913E-7EE4EADF17B8,correct,2019-11-20 19:28:38
70,50,,1279,875427,b,correct,2019-11-20 19:28:38
16,31,,1281,875427,GVj,correct,2019-11-20 19:28:43
71,50,,1282,875427,a,correct,2019-11-20 19:28:54
72,50,,1284,875427,c,correct,2019-11-20 19:29:20
3,44,,1285,875427,ZTY0,correct,2019-11-20 19:29:20
2,43,,1286,875427,QmFz,correct,2019-11-20 19:29:28
27,36,,1288,875427,B3221847-14FE-4876-BADA-D780D8E70EA8,correct,2019-11-20 19:29:45
3,43,,1289,875427,ZTY0,correct,2019-11-20 19:29:52
4,43,,1290,875427,RW5j,correct,2019-11-20 19:30:34
74,37,,1292,875427,e,correct,2019-11-20 19:30:47
2,44,,1293,875427,QmFz,correct,2019-11-20 19:30:48
7,25,,1294,338255,05vdEV,correct,2019-11-20 19:30:49
5,43,,1295,875427,b2Rp,correct,2019-11-20 19:31:07
29,36,,1296,875427,1569E40B-E8D4-4B19-9692-AC77C7320FA7,correct,2019-11-20 19:31:35
4,44,,1297,875427,RW5j,correct,2019-11-20 19:32:39
17,37,,1298,875427,dElu,correct,2019-11-20 19:32:47
